,date,symbol,price,volume,Earnings Per Share,Total Assets,Total Liabilities,Estimated Shares Outstanding
382749,2016-10-11,CPB,54.009997999999996,1688600.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382750,2016-10-12,CPB,53.91,1241200.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382751,2016-10-13,CPB,54.130001,2101300.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382752,2016-10-14,CPB,54.860001000000004,2073300.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382753,2016-10-17,CPB,54.279999,2017300.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382754,2016-10-18,CPB,54.099998,2846300.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382755,2016-10-19,CPB,54.509997999999996,2585600.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382756,2016-10-20,CPB,53.48,2223500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382757,2016-10-21,CPB,53.080002,1101900.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382758,2016-10-24,CPB,53.400002,1050300.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382759,2016-10-25,CPB,53.139998999999996,1888000.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382760,2016-10-26,CPB,53.529999,925500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382761,2016-10-27,CPB,53.639998999999996,1407800.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382762,2016-10-28,CPB,53.060001,1700200.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382763,2016-10-31,CPB,54.220001,1641100.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382764,2016-11-01,CPB,54.400002,1990600.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382765,2016-11-02,CPB,53.48,1406800.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382766,2016-11-03,CPB,52.959998999999996,1479600.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382767,2016-11-04,CPB,52.75,1297300.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382768,2016-11-07,CPB,52.939999,1439400.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382769,2016-11-08,CPB,53.849998,3413100.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382770,2016-11-09,CPB,54.419998,3349700.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382771,2016-11-10,CPB,54.639998999999996,4236900.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382772,2016-11-11,CPB,53.279999,3254500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382773,2016-11-14,CPB,53.259997999999996,2761800.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382774,2016-11-15,CPB,54.66,2536200.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382775,2016-11-16,CPB,54.98,1485700.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382776,2016-11-17,CPB,54.07,1543600.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382777,2016-11-18,CPB,54.09,3388500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382778,2016-11-21,CPB,54.23,2810500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382779,2016-11-22,CPB,57.16,4060600.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382780,2016-11-23,CPB,56.84,2796300.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382781,2016-11-25,CPB,57.0,1217400.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382782,2016-11-28,CPB,57.25,2552700.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382783,2016-11-29,CPB,57.360001000000004,2456500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382784,2016-11-30,CPB,57.220001,2372900.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382785,2016-12-01,CPB,56.619999,2438700.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382786,2016-12-02,CPB,57.389998999999996,3420400.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382787,2016-12-05,CPB,57.650002,2578100.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382788,2016-12-06,CPB,57.689999,1394200.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382789,2016-12-07,CPB,57.540001000000004,2312900.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382790,2016-12-08,CPB,58.27,1524900.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382791,2016-12-09,CPB,58.240002000000004,2790500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382792,2016-12-12,CPB,59.060001,1525300.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382793,2016-12-13,CPB,59.450001,1571800.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382794,2016-12-14,CPB,59.549999,2040400.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382795,2016-12-15,CPB,58.82,2161200.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382796,2016-12-16,CPB,59.849998,2295500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382797,2016-12-19,CPB,59.84,1079700.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382798,2016-12-20,CPB,59.310001,1611700.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382799,2016-12-21,CPB,59.650002,1139000.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382800,2016-12-22,CPB,60.209998999999996,969400.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382801,2016-12-23,CPB,60.209998999999996,690000.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382802,2016-12-27,CPB,60.25,884500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382803,2016-12-28,CPB,60.509997999999996,860000.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382804,2016-12-29,CPB,60.560001,940200.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382805,2016-12-30,CPB,60.93,1204500.0,1.82,7837000000.0,6312000000.0,309340659.34099996
382806,2016-01-04,CRM,77.139999,4919200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382807,2016-01-05,CRM,77.07,2656800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382808,2016-01-06,CRM,75.720001,3484400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382809,2016-01-07,CRM,75.129997,6972200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382810,2016-01-08,CRM,74.779999,3673800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382811,2016-01-11,CRM,73.739998,3685100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382812,2016-01-12,CRM,73.970001,4108100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382813,2016-01-13,CRM,74.989998,4727500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382814,2016-01-14,CRM,72.41999799999999,4738200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382815,2016-01-15,CRM,69.870003,9561100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382816,2016-01-19,CRM,71.860001,7353700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382817,2016-01-20,CRM,69.129997,8083600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382818,2016-01-21,CRM,70.360001,4635600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382819,2016-01-22,CRM,70.449997,3751800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382820,2016-01-25,CRM,71.230003,2765100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382821,2016-01-26,CRM,69.959999,2931200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382822,2016-01-27,CRM,69.269997,5487300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382823,2016-01-28,CRM,66.879997,8734000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382824,2016-01-29,CRM,66.489998,5612300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382825,2016-02-01,CRM,67.589996,4396400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382826,2016-02-02,CRM,67.650002,7636900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382827,2016-02-03,CRM,65.41999799999999,7994500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382828,2016-02-04,CRM,65.68,7220400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382829,2016-02-05,CRM,63.110001000000004,19063800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382830,2016-02-08,CRM,56.869999,18025400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382831,2016-02-09,CRM,53.610001000000004,16477700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382832,2016-02-10,CRM,58.5,9859700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382833,2016-02-11,CRM,57.189999,7779000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382834,2016-02-12,CRM,60.009997999999996,5081600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382835,2016-02-16,CRM,60.68,5726200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382836,2016-02-17,CRM,60.380001,9836700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382837,2016-02-18,CRM,63.48,6724000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382838,2016-02-19,CRM,61.75,4905600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382839,2016-02-22,CRM,62.139998999999996,7453300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382840,2016-02-23,CRM,63.720001,5280400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382841,2016-02-24,CRM,62.0,11909400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382842,2016-02-25,CRM,70.5,18246100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382843,2016-02-26,CRM,69.68,8364200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382844,2016-02-29,CRM,69.129997,7688100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382845,2016-03-01,CRM,68.120003,5146600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382846,2016-03-02,CRM,69.68,4927600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382847,2016-03-03,CRM,70.050003,3241800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382848,2016-03-04,CRM,71.18,4353000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382849,2016-03-07,CRM,70.5,4624900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382850,2016-03-08,CRM,69.790001,4083700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382851,2016-03-09,CRM,70.089996,4255600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382852,2016-03-10,CRM,71.440002,4977700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382853,2016-03-11,CRM,71.160004,3426800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382854,2016-03-14,CRM,71.309998,3864100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382855,2016-03-15,CRM,71.779999,3205300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382856,2016-03-16,CRM,71.269997,2985800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382857,2016-03-17,CRM,72.529999,3379700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382858,2016-03-18,CRM,73.099998,5995900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382859,2016-03-21,CRM,72.5,2852100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382860,2016-03-22,CRM,72.160004,3348100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382861,2016-03-23,CRM,71.690002,2945900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382862,2016-03-24,CRM,71.540001,2698800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382863,2016-03-28,CRM,72.389999,2688100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382864,2016-03-29,CRM,71.540001,4606100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382865,2016-03-30,CRM,73.0,5181100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382866,2016-03-31,CRM,74.059998,4226900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382867,2016-04-01,CRM,73.379997,4550600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382868,2016-04-04,CRM,75.849998,2978100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382869,2016-04-05,CRM,74.879997,2365400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382870,2016-04-06,CRM,74.760002,2033300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382871,2016-04-07,CRM,74.910004,3843700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382872,2016-04-08,CRM,75.720001,2375700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382873,2016-04-11,CRM,75.470001,2151800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382874,2016-04-12,CRM,74.529999,2259700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382875,2016-04-13,CRM,74.769997,3099900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382876,2016-04-14,CRM,76.0,2696200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382877,2016-04-15,CRM,76.25,2132900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382878,2016-04-18,CRM,76.239998,1908300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382879,2016-04-19,CRM,77.589996,2365200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382880,2016-04-20,CRM,76.199997,2001600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382881,2016-04-21,CRM,76.660004,3542500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382882,2016-04-22,CRM,76.230003,3184500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382883,2016-04-25,CRM,76.18,2456200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382884,2016-04-26,CRM,76.800003,1953700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382885,2016-04-27,CRM,75.66999799999999,3359300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382886,2016-04-28,CRM,75.379997,3824800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382887,2016-04-29,CRM,75.010002,3228000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382888,2016-05-02,CRM,76.300003,3287400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382889,2016-05-03,CRM,76.400002,3273100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382890,2016-05-04,CRM,74.309998,2839900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382891,2016-05-05,CRM,74.110001,2088600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382892,2016-05-06,CRM,73.5,3080100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382893,2016-05-09,CRM,74.25,2136600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382894,2016-05-10,CRM,75.129997,2706300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382895,2016-05-11,CRM,75.989998,2517500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382896,2016-05-12,CRM,76.449997,2730400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382897,2016-05-13,CRM,76.0,3583200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382898,2016-05-16,CRM,76.66999799999999,4141800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382899,2016-05-17,CRM,77.459999,4587700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382900,2016-05-18,CRM,76.769997,8010200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382901,2016-05-19,CRM,82.260002,13765000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382902,2016-05-20,CRM,81.599998,5097900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382903,2016-05-23,CRM,80.790001,4875800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382904,2016-05-24,CRM,81.970001,5805600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382905,2016-05-25,CRM,83.0,4932700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382906,2016-05-26,CRM,83.82,4757200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382907,2016-05-27,CRM,83.120003,3127700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382908,2016-05-31,CRM,83.559998,4484500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382909,2016-06-01,CRM,82.07,4172400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382910,2016-06-02,CRM,83.209999,3684300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382911,2016-06-03,CRM,83.0,2826900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382912,2016-06-06,CRM,82.860001,2585500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382913,2016-06-07,CRM,82.980003,2605400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382914,2016-06-08,CRM,83.129997,2344600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382915,2016-06-09,CRM,82.809998,1852100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382916,2016-06-10,CRM,82.0,2322100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382917,2016-06-13,CRM,81.25,4618100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382918,2016-06-14,CRM,81.120003,3540300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382919,2016-06-15,CRM,81.83000200000001,3574400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382920,2016-06-16,CRM,81.190002,3045000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382921,2016-06-17,CRM,81.529999,5691300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382922,2016-06-20,CRM,81.480003,3448300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382923,2016-06-21,CRM,81.57,3184200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382924,2016-06-22,CRM,81.559998,4222600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382925,2016-06-23,CRM,81.160004,2777100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382926,2016-06-24,CRM,79.410004,6815700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382927,2016-06-27,CRM,77.459999,6020700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382928,2016-06-28,CRM,77.550003,4781100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382929,2016-06-29,CRM,78.25,5493600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382930,2016-06-30,CRM,79.349998,4644300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382931,2016-07-01,CRM,79.589996,2967300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382932,2016-07-05,CRM,79.099998,4163400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382933,2016-07-06,CRM,78.480003,4121200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382934,2016-07-07,CRM,78.5,3085900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382935,2016-07-08,CRM,79.43,3558900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382936,2016-07-11,CRM,81.059998,2928600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382937,2016-07-12,CRM,81.949997,3499400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382938,2016-07-13,CRM,82.370003,2474600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382939,2016-07-14,CRM,82.0,1791700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382940,2016-07-15,CRM,81.860001,2253800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382941,2016-07-18,CRM,81.510002,2177300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382942,2016-07-19,CRM,81.699997,2164300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382943,2016-07-20,CRM,82.050003,4267800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382944,2016-07-21,CRM,82.449997,3195800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382945,2016-07-22,CRM,81.989998,2578700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382946,2016-07-25,CRM,82.58000200000001,2633100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382947,2016-07-26,CRM,82.0,3010000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382948,2016-07-27,CRM,81.91999799999999,3570100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382949,2016-07-28,CRM,81.91999799999999,2448200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382950,2016-07-29,CRM,82.25,2996300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382951,2016-08-01,CRM,81.779999,4171900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382952,2016-08-02,CRM,80.809998,4267700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382953,2016-08-03,CRM,80.529999,2657500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382954,2016-08-04,CRM,80.540001,2467400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382955,2016-08-05,CRM,80.870003,3033500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382956,2016-08-08,CRM,81.379997,2682600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382957,2016-08-09,CRM,81.110001,2785300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382958,2016-08-10,CRM,81.300003,3376200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382959,2016-08-11,CRM,80.41999799999999,3448600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382960,2016-08-12,CRM,81.309998,3275100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382961,2016-08-15,CRM,79.349998,10886100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382962,2016-08-16,CRM,79.0,4797700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382963,2016-08-17,CRM,77.41999799999999,8141600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382964,2016-08-18,CRM,76.370003,6200200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382965,2016-08-19,CRM,76.720001,3289300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382966,2016-08-22,CRM,77.480003,4059000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382967,2016-08-23,CRM,77.82,4328600.0,-0.07,12770772000.0,7767903000.0,677514285.714
382968,2016-08-24,CRM,78.0,3661700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382969,2016-08-25,CRM,78.139999,7495900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382970,2016-08-26,CRM,80.389999,4271500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382971,2016-08-29,CRM,80.209999,4582800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382972,2016-08-30,CRM,80.0,3352700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382973,2016-08-31,CRM,80.010002,10307100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382974,2016-09-01,CRM,75.449997,27418500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382975,2016-09-02,CRM,76.0,8153000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382976,2016-09-06,CRM,74.93,5146000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382977,2016-09-07,CRM,75.07,5566800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382978,2016-09-08,CRM,75.0,5122200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382979,2016-09-09,CRM,74.519997,6915100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382980,2016-09-12,CRM,73.779999,5197800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382981,2016-09-13,CRM,73.650002,6780300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382982,2016-09-14,CRM,73.059998,5828700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382983,2016-09-15,CRM,73.519997,4288800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382984,2016-09-16,CRM,73.760002,7317400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382985,2016-09-19,CRM,73.720001,3881800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382986,2016-09-20,CRM,73.540001,4833500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382987,2016-09-21,CRM,73.220001,6315800.0,-0.07,12770772000.0,7767903000.0,677514285.714
382988,2016-09-22,CRM,75.0,5155700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382989,2016-09-23,CRM,73.089996,23179200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382990,2016-09-26,CRM,70.5,11726700.0,-0.07,12770772000.0,7767903000.0,677514285.714
382991,2016-09-27,CRM,69.970001,8179500.0,-0.07,12770772000.0,7767903000.0,677514285.714
382992,2016-09-28,CRM,70.389999,7467300.0,-0.07,12770772000.0,7767903000.0,677514285.714
382993,2016-09-29,CRM,71.599998,5323400.0,-0.07,12770772000.0,7767903000.0,677514285.714
382994,2016-09-30,CRM,71.300003,5817000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382995,2016-10-03,CRM,71.150002,4679900.0,-0.07,12770772000.0,7767903000.0,677514285.714
382996,2016-10-04,CRM,70.589996,11238200.0,-0.07,12770772000.0,7767903000.0,677514285.714
382997,2016-10-05,CRM,68.209999,48274000.0,-0.07,12770772000.0,7767903000.0,677514285.714
382998,2016-10-06,CRM,71.139999,18527100.0,-0.07,12770772000.0,7767903000.0,677514285.714
382999,2016-10-07,CRM,71.25,6707400.0,-0.07,12770772000.0,7767903000.0,677514285.714
383000,2016-10-10,CRM,73.58000200000001,22522700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383001,2016-10-11,CRM,73.900002,16425400.0,-0.07,12770772000.0,7767903000.0,677514285.714
383002,2016-10-12,CRM,72.260002,6301800.0,-0.07,12770772000.0,7767903000.0,677514285.714
383003,2016-10-13,CRM,71.379997,6686800.0,-0.07,12770772000.0,7767903000.0,677514285.714
383004,2016-10-14,CRM,70.980003,25005600.0,-0.07,12770772000.0,7767903000.0,677514285.714
383005,2016-10-17,CRM,74.099998,8777200.0,-0.07,12770772000.0,7767903000.0,677514285.714
383006,2016-10-18,CRM,74.0,5248400.0,-0.07,12770772000.0,7767903000.0,677514285.714
383007,2016-10-19,CRM,72.610001,3668800.0,-0.07,12770772000.0,7767903000.0,677514285.714
383008,2016-10-20,CRM,72.970001,5054500.0,-0.07,12770772000.0,7767903000.0,677514285.714
383009,2016-10-21,CRM,72.339996,6789700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383010,2016-10-24,CRM,74.43,6329300.0,-0.07,12770772000.0,7767903000.0,677514285.714
383011,2016-10-25,CRM,75.059998,4447200.0,-0.07,12770772000.0,7767903000.0,677514285.714
383012,2016-10-26,CRM,74.650002,5722000.0,-0.07,12770772000.0,7767903000.0,677514285.714
383013,2016-10-27,CRM,75.489998,4011700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383014,2016-10-28,CRM,74.989998,4815700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383015,2016-10-31,CRM,75.32,4111600.0,-0.07,12770772000.0,7767903000.0,677514285.714
383016,2016-11-01,CRM,75.989998,7129300.0,-0.07,12770772000.0,7767903000.0,677514285.714
383017,2016-11-02,CRM,75.150002,4059900.0,-0.07,12770772000.0,7767903000.0,677514285.714
383018,2016-11-03,CRM,75.040001,3881200.0,-0.07,12770772000.0,7767903000.0,677514285.714
383019,2016-11-04,CRM,74.139999,4270600.0,-0.07,12770772000.0,7767903000.0,677514285.714
383020,2016-11-07,CRM,75.639999,5952900.0,-0.07,12770772000.0,7767903000.0,677514285.714
383021,2016-11-08,CRM,76.360001,4020700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383022,2016-11-09,CRM,75.230003,6873300.0,-0.07,12770772000.0,7767903000.0,677514285.714
383023,2016-11-10,CRM,76.220001,10200200.0,-0.07,12770772000.0,7767903000.0,677514285.714
383024,2016-11-11,CRM,73.800003,8872800.0,-0.07,12770772000.0,7767903000.0,677514285.714
383025,2016-11-14,CRM,74.910004,7207600.0,-0.07,12770772000.0,7767903000.0,677514285.714
